tier,file,upstream,new_upstream,upstream_action,our_lines,line_overlap,id_overlap
DERIVED-HIGH,tests/unit/common/conversationHistoryContext.dom.test.tsx,tests/unit/common/conversationHistoryContext.dom.test.tsx,tests/unit/common/conversationHistoryContext.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,46,100.0,100.0
DERIVED-HIGH,tests/unit/process/bridge/applicationBridgeCore.test.ts,tests/unit/process/bridge/applicationBridgeCore.test.ts,tests/unit/process/bridge/applicationBridgeCore.test.ts,DELETED-OR-UNTRACKED-MOVE,28,100.0,100.0
DERIVED-HIGH,tests/integration/webui-favicon-build.test.ts,tests/integration/webui-favicon-build.test.ts,tests/integration/webui-favicon-build.test.ts,DELETED-OR-UNTRACKED-MOVE,74,100.0,100.0
DERIVED-HIGH,tests/e2e/specs/app-launch.e2e.ts,tests/e2e/specs/app-launch.e2e.ts,tests/e2e/specs/app-launch.e2e.ts,UNTOUCHED,14,100.0,100.0
DERIVED-HIGH,tests/e2e/helpers/extensions.ts,tests/e2e/helpers/extensions.ts,tests/e2e/helpers/extensions.ts,EDITED-IN-PLACE,46,100.0,100.0
DERIVED-HIGH,tests/e2e/helpers/assertions.ts,tests/e2e/helpers/assertions.ts,tests/e2e/helpers/assertions.ts,UNTOUCHED,13,100.0,100.0
DERIVED-HIGH,tests/e2e/helpers/bridge.ts,tests/e2e/helpers/bridge.ts,packages/desktop/src/common/platform/bridge.ts,MOVED+REWRITTEN,22,100.0,100.0
DERIVED-HIGH,tests/e2e/helpers/screenshots.ts,tests/e2e/helpers/screenshots.ts,tests/e2e/helpers/screenshots.ts,EDITED-IN-PLACE,6,100.0,100.0
DERIVED-HIGH,src/types.d.ts,src/types.d.ts,packages/desktop/src/types.d.ts,MOVED-ONLY,5,100.0,100.0
DERIVED-HIGH,src/renderer/types.d.ts,src/renderer/types.d.ts,packages/desktop/src/renderer/types.d.ts,MOVED-ONLY,2,100.0,100.0
DERIVED-HIGH,src/renderer/utils/common.ts,src/renderer/utils/common.ts,packages/desktop/src/renderer/utils/common.ts,MOVED+EDITED,9,100.0,100.0
DERIVED-HIGH,src/renderer/utils/ui/focus.ts,src/renderer/utils/ui/focus.ts,packages/desktop/src/renderer/utils/ui/focus.ts,MOVED-ONLY,8,100.0,100.0
DERIVED-HIGH,src/renderer/utils/ui/clipboard.ts,src/renderer/utils/ui/clipboard.ts,packages/desktop/src/renderer/utils/ui/clipboard.ts,MOVED-ONLY,17,100.0,100.0
DERIVED-HIGH,src/renderer/utils/ui/createContext.tsx,src/renderer/utils/ui/createContext.tsx,packages/desktop/src/renderer/utils/ui/createContext.tsx,MOVED-ONLY,19,100.0,100.0
DERIVED-HIGH,src/renderer/utils/chat/messageHistory.ts,src/renderer/utils/chat/messageHistory.ts,packages/desktop/src/renderer/utils/chat/messageHistory.ts,MOVED+EDITED,17,100.0,100.0
DERIVED-HIGH,src/renderer/utils/file/fileType.ts,src/renderer/utils/file/fileType.ts,packages/desktop/src/renderer/utils/file/fileType.ts,MOVED+EDITED,34,100.0,100.0
DERIVED-HIGH,src/renderer/utils/file/fileSelection.ts,src/renderer/utils/file/fileSelection.ts,packages/desktop/src/renderer/utils/file/fileSelection.ts,MOVED+REWRITTEN,22,100.0,100.0
DERIVED-HIGH,src/renderer/utils/file/base64.ts,src/renderer/utils/file/base64.ts,packages/desktop/src/renderer/utils/file/base64.ts,MOVED-ONLY,20,100.0,100.0
DERIVED-HIGH,src/renderer/utils/model/modelPlatforms.ts,src/renderer/utils/model/modelPlatforms.ts,packages/desktop/src/renderer/utils/model/modelPlatforms.ts,MOVED+REWRITTEN,84,100.0,100.0
DERIVED-HIGH,src/renderer/utils/model/modelFallback.ts,src/renderer/utils/model/modelFallback.ts,src/renderer/utils/model/modelFallback.ts,DELETED-OR-UNTRACKED-MOVE,31,100.0,100.0
DERIVED-HIGH,src/renderer/components/ShimmerText.tsx,src/renderer/components/ShimmerText.tsx,packages/desktop/src/renderer/components/ShimmerText.tsx,MOVED-ONLY,22,100.0,100.0
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/useSettingsModal.tsx,src/renderer/components/settings/SettingsModal/useSettingsModal.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/useSettingsModal.tsx,MOVED+EDITED,13,100.0,100.0
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/settingsViewContext.tsx,src/renderer/components/settings/SettingsModal/settingsViewContext.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/settingsViewContext.tsx,MOVED+REWRITTEN,6,100.0,100.0
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/channels/ChannelItem.tsx,src/renderer/components/settings/SettingsModal/contents/channels/ChannelItem.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/channels/ChannelItem.tsx,MOVED-ONLY,17,100.0,100.0
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/channels/types.ts,src/renderer/components/settings/SettingsModal/contents/channels/types.ts,packages/desktop/src/renderer/components/settings/SettingsModal/contents/channels/types.ts,MOVED+EDITED,3,100.0,100.0
DERIVED-HIGH,src/renderer/components/chat/SlashCommandMenu.tsx,src/renderer/components/chat/SlashCommandMenu.tsx,packages/desktop/src/renderer/components/chat/SlashCommandMenu.tsx,MOVED+EDITED,46,100.0,100.0
DERIVED-HIGH,src/renderer/components/chat/BtwOverlay/index.tsx,src/renderer/components/chat/BtwOverlay/index.tsx,packages/desktop/src/renderer/components/chat/BtwOverlay/index.tsx,MOVED-ONLY,75,100.0,100.0
DERIVED-HIGH,src/renderer/components/Markdown/markdownUtils.ts,src/renderer/components/Markdown/markdownUtils.ts,packages/desktop/src/renderer/components/Markdown/markdownUtils.ts,MOVED+REWRITTEN,13,100.0,100.0
DERIVED-HIGH,src/renderer/components/layout/AppLoader.tsx,src/renderer/components/layout/AppLoader.tsx,packages/desktop/src/renderer/components/layout/AppLoader.tsx,MOVED-ONLY,5,100.0,100.0
DERIVED-HIGH,src/renderer/components/layout/PwaPullToRefresh.tsx,src/renderer/components/layout/PwaPullToRefresh.tsx,packages/desktop/src/renderer/components/layout/PwaPullToRefresh.tsx,MOVED-ONLY,49,100.0,100.0
DERIVED-HIGH,src/renderer/components/layout/FlexFullContainer.tsx,src/renderer/components/layout/FlexFullContainer.tsx,packages/desktop/src/renderer/components/layout/FlexFullContainer.tsx,MOVED-ONLY,8,100.0,100.0
DERIVED-HIGH,src/renderer/components/media/UploadProgressBar.tsx,src/renderer/components/media/UploadProgressBar.tsx,packages/desktop/src/renderer/components/media/UploadProgressBar.tsx,MOVED+REWRITTEN,16,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/ui/useFontScale.ts,src/renderer/hooks/ui/useFontScale.ts,packages/desktop/src/renderer/hooks/ui/useFontScale.ts,MOVED+EDITED,32,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/ui/useIndexedItemRefs.ts,src/renderer/hooks/ui/useIndexedItemRefs.ts,packages/desktop/src/renderer/hooks/ui/useIndexedItemRefs.ts,MOVED-ONLY,7,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/ui/useThrottle.ts,src/renderer/hooks/ui/useThrottle.ts,packages/desktop/src/renderer/hooks/ui/useThrottle.ts,MOVED+EDITED,17,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/ui/useDebounce.ts,src/renderer/hooks/ui/useDebounce.ts,packages/desktop/src/renderer/hooks/ui/useDebounce.ts,MOVED-ONLY,14,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/ui/useConversationShortcuts.ts,src/renderer/hooks/ui/useConversationShortcuts.ts,packages/desktop/src/renderer/hooks/ui/useConversationShortcuts.ts,MOVED+EDITED,34,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/chat/useSendBoxFiles.ts,src/renderer/hooks/chat/useSendBoxFiles.ts,packages/desktop/src/renderer/hooks/chat/useSendBoxFiles.ts,MOVED+EDITED,35,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/file/useUploadState.ts,src/renderer/hooks/file/useUploadState.ts,packages/desktop/src/renderer/hooks/file/useUploadState.ts,MOVED+REWRITTEN,36,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/file/usePreviewLauncher.ts,src/renderer/hooks/file/usePreviewLauncher.ts,packages/desktop/src/renderer/hooks/file/usePreviewLauncher.ts,MOVED+EDITED,53,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/file/useOpenFileSelector.ts,src/renderer/hooks/file/useOpenFileSelector.ts,packages/desktop/src/renderer/hooks/file/useOpenFileSelector.ts,MOVED-ONLY,15,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/agent/useGeminiGoogleAuthModels.ts,src/renderer/hooks/agent/useGeminiGoogleAuthModels.ts,src/renderer/hooks/agent/useGeminiGoogleAuthModels.ts,DELETED-OR-UNTRACKED-MOVE,27,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/system/useExtI18n.ts,src/renderer/hooks/system/useExtI18n.ts,packages/desktop/src/renderer/hooks/system/useExtI18n.ts,MOVED+EDITED,30,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/system/usePwaMode.ts,src/renderer/hooks/system/usePwaMode.ts,packages/desktop/src/renderer/hooks/system/usePwaMode.ts,MOVED-ONLY,8,100.0,100.0
DERIVED-HIGH,src/renderer/hooks/system/useNotificationClick.ts,src/renderer/hooks/system/useNotificationClick.ts,packages/desktop/src/renderer/hooks/system/notification/useNotificationClick.ts,MOVED+EDITED,14,100.0,100.0
DERIVED-HIGH,src/renderer/pages/settings/SystemSettings.tsx,src/renderer/pages/settings/SystemSettings.tsx,packages/desktop/src/renderer/pages/settings/SystemSettings.tsx,MOVED-ONLY,11,100.0,100.0
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/RemoteAgents.tsx,src/renderer/pages/settings/AgentSettings/RemoteAgents.tsx,src/renderer/pages/settings/AgentSettings/RemoteAgents.tsx,DELETED-OR-UNTRACKED-MOVE,1,100.0,100.0
DERIVED-HIGH,src/renderer/pages/settings/DisplaySettings/index.tsx,src/renderer/pages/settings/DisplaySettings/index.tsx,packages/desktop/src/renderer/pages/settings/AppearanceSettings/index.tsx,MOVED+EDITED,5,100.0,100.0
DERIVED-HIGH,src/renderer/pages/guid/index.tsx,src/renderer/pages/guid/index.tsx,packages/desktop/src/renderer/pages/guid/index.tsx,MOVED-ONLY,1,100.0,100.0
DERIVED-HIGH,src/renderer/pages/guid/constants.ts,src/renderer/pages/guid/constants.ts,packages/desktop/src/common/theme/constants.ts,MOVED+REWRITTEN,3,100.0,100.0
DERIVED-HIGH,src/renderer/pages/guid/utils/modelUtils.ts,src/renderer/pages/guid/utils/modelUtils.ts,packages/desktop/src/renderer/pages/guid/utils/modelUtils.ts,MOVED+EDITED,18,100.0,100.0
DERIVED-HIGH,src/renderer/pages/guid/components/GuidSkeleton.tsx,src/renderer/pages/guid/components/GuidSkeleton.tsx,packages/desktop/src/renderer/pages/guid/components/GuidSkeleton.tsx,MOVED+REWRITTEN,14,100.0,100.0
DERIVED-HIGH,src/renderer/pages/cron/index.ts,src/renderer/pages/cron/index.ts,packages/desktop/src/renderer/pages/cron/index.ts,MOVED-ONLY,3,100.0,100.0
