tier,band,file,upstream,our_lines,upstream_lines,ferrox_lines,line_overlap,id_overlap
AUTO,majority-upstream,tests/unit/openClawAgentDuplicate.test.ts,tests/unit/openClawAgentDuplicate.test.ts,94,63,31,67.0,100.0
AUTO,majority-upstream,tests/unit/chat/useExport.dom.test.tsx,tests/unit/chat/useExport.dom.test.tsx,136,91,45,66.9,100.0
AUTO,majority-upstream,tests/unit/renderer/SpeechInputButton.dom.test.tsx,tests/unit/renderer/SpeechInputButton.dom.test.tsx,148,99,49,66.9,90.6
AUTO,majority-upstream,tests/unit/mcpReadiness.test.ts,tests/unit/mcpReadiness.test.ts,42,28,14,66.7,100.0
AUTO,majority-upstream,tests/unit/safeExec.test.ts,tests/unit/safeExec.test.ts,60,40,20,66.7,100.0
AUTO,majority-upstream,tests/e2e/specs/ext-skills.e2e.ts,tests/e2e/specs/ext-skills.e2e.ts,18,12,6,66.7,100.0
AUTO,majority-upstream,src/renderer/hooks/chat/useAutoScroll.ts,src/renderer/hooks/chat/useAutoScroll.ts,15,10,5,66.7,100.0
AUTO,majority-upstream,tests/unit/renderer/conversation/SkillSuggestCard.dom.test.tsx,tests/unit/renderer/conversation/SkillSuggestCard.dom.test.tsx,120,80,40,66.7,98.0
AUTO,majority-upstream,tests/unit/extensions/entryPointResolver.test.ts,tests/unit/extensions/entryPointResolver.test.ts,21,14,7,66.7,83.3
AUTO,majority-upstream,src/renderer/pages/team/hooks/useTeamList.ts,src/renderer/pages/team/hooks/useTeamList.ts,18,12,6,66.7,80.0
AUTO,majority-upstream,src/process/services/mcpServices/agents/CodexMcpAgent.ts,src/process/services/mcpServices/agents/CodexMcpAgent.ts,141,94,47,66.7,78.8
AUTO,majority-upstream,tests/unit/common/i18n-config.test.ts,tests/unit/common/i18n-config.test.ts,6,4,2,66.7,76.9
AUTO,majority-upstream,src/process/bridge/updateBridge.ts,src/process/bridge/updateBridge.ts,363,242,121,66.7,74.9
AUTO,majority-upstream,src/common/config/constants.ts,src/common/config/constants.ts,12,8,4,66.7,70.6
AUTO,majority-upstream,src/process/channels/plugins/wecom/WecomPlugin.ts,src/process/channels/plugins/wecom/WecomPlugin.ts,279,185,94,66.3,81.4
AUTO,majority-upstream,tests/unit/conversationBridge.tray.test.ts,tests/unit/conversationBridge.tray.test.ts,136,90,46,66.2,79.7
AUTO,majority-upstream,tests/unit/channels/weixinTyping.test.ts,tests/unit/channels/weixinTyping.test.ts,127,84,43,66.1,100.0
AUTO,majority-upstream,tests/unit/cronBridge.test.ts,tests/unit/cronBridge.test.ts,171,113,58,66.1,90.0
AUTO,majority-upstream,tests/unit/acpConversationBridge.test.ts,tests/unit/acpConversationBridge.test.ts,112,74,38,66.1,79.8
AUTO,majority-upstream,src/process/bridge/pptPreviewBridge.ts,src/process/bridge/pptPreviewBridge.ts,97,64,33,66.0,75.0
AUTO,majority-upstream,src/process/agent/acp/acpConnectors.ts,src/process/agent/acp/acpConnectors.ts,240,158,82,65.8,87.3
AUTO,majority-upstream,tests/unit/fsBridge.skills.test.ts,tests/unit/fsBridge.skills.test.ts,473,311,162,65.8,82.5
AUTO,majority-upstream,tests/unit/createConversationParams.test.ts,tests/unit/createConversationParams.test.ts,134,88,46,65.7,93.1
AUTO,majority-upstream,tests/e2e/features/conversations/acp/display/display-tools-plan.e2e.ts,tests/e2e/features/conversations/acp/display/display-tools-plan.e2e.ts,99,65,34,65.7,71.8
AUTO,majority-upstream,src/process/team/repository/ITeamRepository.ts,src/process/team/repository/ITeamRepository.ts,35,23,12,65.7,64.2
AUTO,majority-upstream,src/renderer/components/layout/Sider/SiderNav/SiderToolbar.tsx,src/renderer/components/layout/Sider/SiderNav/SiderToolbar.tsx,32,21,11,65.6,95.6
AUTO,majority-upstream,src/renderer/pages/conversation/hooks/ConversationTabsContext.tsx,src/renderer/pages/conversation/hooks/ConversationTabsContext.tsx,96,63,33,65.6,77.5
AUTO,majority-upstream,tests/unit/geminiWorkspaceRecovery.test.ts,tests/unit/geminiWorkspaceRecovery.test.ts,29,19,10,65.5,100.0
AUTO,majority-upstream,tests/e2e/specs/ext-themes-stability.e2e.ts,tests/e2e/specs/ext-themes-stability.e2e.ts,58,38,20,65.5,100.0
AUTO,majority-upstream,tests/unit/renderer/conversation/ScheduledTasksPage.dom.test.tsx,tests/unit/renderer/conversation/ScheduledTasksPage.dom.test.tsx,310,203,107,65.5,93.1
AUTO,majority-upstream,tests/unit/previewFileWatch.dom.test.ts,tests/unit/previewFileWatch.dom.test.ts,95,62,33,65.3,100.0
AUTO,majority-upstream,tests/unit/aionMcpServer.test.ts,tests/unit/aionMcpServer.test.ts,196,128,68,65.3,95.6
AUTO,majority-upstream,tests/integration/process/acp/session/AcpSession.lifecycle.test.ts,tests/integration/process/acp/session/AcpSession.lifecycle.test.ts,121,79,42,65.3,86.4
AUTO,majority-upstream,tests/unit/channels/weixinPluginActions.test.ts,tests/unit/channels/weixinPluginActions.test.ts,92,60,32,65.2,98.5
AUTO,majority-upstream,tests/unit/common/useConversationShortcuts.dom.test.tsx,tests/unit/common/useConversationShortcuts.dom.test.tsx,86,56,30,65.1,100.0
AUTO,majority-upstream,src/process/webserver/index.ts,src/process/webserver/index.ts,146,95,51,65.1,78.6
AUTO,majority-upstream,tests/unit/process/initStorage.writeFile.test.ts,tests/unit/process/initStorage.writeFile.test.ts,20,13,7,65.0,96.9
AUTO,majority-upstream,src/process/extensions/constants.ts,src/process/extensions/constants.ts,60,39,21,65.0,73.1
AUTO,majority-upstream,src/renderer/components/layout/Sider/TeamSiderSection.tsx,src/renderer/components/layout/Sider/TeamSiderSection.tsx,148,96,52,64.9,75.9
AUTO,majority-upstream,tests/unit/extensions/statePersistence.test.ts,tests/unit/extensions/statePersistence.test.ts,91,59,32,64.8,94.5
AUTO,majority-upstream,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewPanel.tsx,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewPanel.tsx,372,241,131,64.8,86.2
AUTO,majority-upstream,src/renderer/services/FileService.ts,src/renderer/services/FileService.ts,122,79,43,64.8,83.8
AUTO,majority-upstream,src/process/services/database/SqliteConversationRepository.ts,src/process/services/database/SqliteConversationRepository.ts,51,33,18,64.7,81.0
AUTO,majority-upstream,src/process/utils/shellEnv.ts,src/process/utils/shellEnv.ts,404,261,143,64.6,75.8
AUTO,majority-upstream,src/process/channels/plugins/lark/LarkAdapter.ts,src/process/channels/plugins/lark/LarkAdapter.ts,152,98,54,64.5,72.9
AUTO,majority-upstream,tests/unit/channels/channelSendProtocol.test.ts,tests/unit/channels/channelSendProtocol.test.ts,87,56,31,64.4,97.1
AUTO,majority-upstream,src/renderer/pages/conversation/Preview/components/editors/MarkdownEditor.tsx,src/renderer/pages/conversation/Preview/components/editors/MarkdownEditor.tsx,28,18,10,64.3,100.0
AUTO,majority-upstream,tests/unit/common/appEnv.test.ts,tests/unit/common/appEnv.test.ts,14,9,5,64.3,95.0
AUTO,majority-upstream,src/renderer/utils/workspace/workspaceEvents.ts,src/renderer/utils/workspace/workspaceEvents.ts,14,9,5,64.3,94.4
AUTO,majority-upstream,src/process/bridge/conversationBridge.ts,src/process/bridge/conversationBridge.ts,339,218,121,64.3,72.7
AUTO,majority-upstream,src/renderer/pages/login/index.tsx,src/renderer/pages/login/index.tsx,128,82,46,64.1,88.6
AUTO,majority-upstream,tests/unit/AgentPillBar.dom.test.tsx,tests/unit/AgentPillBar.dom.test.tsx,119,76,43,63.9,82.8
AUTO,majority-upstream,tests/unit/process/acp/compat/LegacyConnectorFactory.test.ts,tests/unit/process/acp/compat/LegacyConnectorFactory.test.ts,94,60,34,63.8,89.9
AUTO,majority-upstream,tests/unit/applicationBridge.test.ts,tests/unit/applicationBridge.test.ts,143,91,52,63.6,86.1
AUTO,majority-upstream,src/renderer/pages/conversation/Preview/fileUtils.ts,src/renderer/pages/conversation/Preview/fileUtils.ts,33,21,12,63.6,72.0
AUTO,majority-upstream,tests/e2e/features/conversations/acp/display/display-commands.e2e.ts,tests/e2e/features/conversations/acp/display/display-commands.e2e.ts,118,75,43,63.6,65.5
AUTO,majority-upstream,tests/unit/chat/useConversationExport.dom.test.tsx,tests/unit/chat/useConversationExport.dom.test.tsx,142,90,52,63.4,100.0
AUTO,majority-upstream,tests/e2e/features/conversations/acp/reliability/reliability-timeout.e2e.ts,tests/e2e/features/conversations/acp/reliability/reliability-timeout.e2e.ts,79,50,29,63.3,62.5
AUTO,majority-upstream,src/renderer/services/i18n/locales/tr-TR/index.ts,src/renderer/services/i18n/locales/tr-TR/index.ts,30,19,11,63.3,52.6
AUTO,majority-upstream,src/renderer/services/i18n/locales/ru-RU/index.ts,src/renderer/services/i18n/locales/ru-RU/index.ts,30,19,11,63.3,52.6
AUTO,majority-upstream,src/renderer/services/i18n/locales/ja-JP/index.ts,src/renderer/services/i18n/locales/ja-JP/index.ts,30,19,11,63.3,52.6
AUTO,majority-upstream,src/renderer/services/i18n/locales/zh-CN/index.ts,src/renderer/services/i18n/locales/zh-CN/index.ts,30,19,11,63.3,52.6
AUTO,majority-upstream,src/renderer/services/i18n/locales/zh-TW/index.ts,src/renderer/services/i18n/locales/zh-TW/index.ts,30,19,11,63.3,52.6
AUTO,majority-upstream,src/renderer/services/i18n/locales/ko-KR/index.ts,src/renderer/services/i18n/locales/ko-KR/index.ts,30,19,11,63.3,52.6
AUTO,majority-upstream,src/renderer/services/i18n/locales/uk-UA/index.ts,src/renderer/services/i18n/locales/uk-UA/index.ts,30,19,11,63.3,52.6
AUTO,majority-upstream,tests/unit/minimapPanel.dom.test.ts,tests/unit/minimapPanel.dom.test.ts,106,67,39,63.2,100.0
AUTO,majority-upstream,tests/unit/RemoteAgentCore.test.ts,tests/unit/RemoteAgentCore.test.ts,608,384,224,63.2,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/components/MessagePlan.tsx,src/renderer/pages/conversation/Messages/components/MessagePlan.tsx,19,12,7,63.2,75.0
AUTO,majority-upstream,src/process/services/database/drivers/BunSqliteDriver.ts,src/process/services/database/drivers/BunSqliteDriver.ts,35,22,13,62.9,48.6
AUTO,majority-upstream,tests/unit/process/acp/compat/typeBridge.test.ts,tests/unit/process/acp/compat/typeBridge.test.ts,183,115,68,62.8,94.1
AUTO,majority-upstream,tests/unit/extensions/extensionLoader.test.ts,tests/unit/extensions/extensionLoader.test.ts,67,42,25,62.7,74.4
AUTO,majority-upstream,tests/e2e/features/conversations/acp/messaging/msg-history-btw.e2e.ts,tests/e2e/features/conversations/acp/messaging/msg-history-btw.e2e.ts,67,42,25,62.7,58.8
AUTO,majority-upstream,tests/unit/chat/messageToolGroupSummary.dom.test.tsx,tests/unit/chat/messageToolGroupSummary.dom.test.tsx,48,30,18,62.5,100.0
AUTO,majority-upstream,src/renderer/pages/settings/WebuiSettings.tsx,src/renderer/pages/settings/WebuiSettings.tsx,8,5,3,62.5,80.0
AUTO,majority-upstream,src/renderer/pages/conversation/GroupedHistory/ConversationRow.tsx,src/renderer/pages/conversation/GroupedHistory/ConversationRow.tsx,136,85,51,62.5,78.8
AUTO,majority-upstream,tests/unit/SkillSuggestWatcher.test.ts,tests/unit/SkillSuggestWatcher.test.ts,106,66,40,62.3,100.0
AUTO,majority-upstream,src/process/channels/plugins/telegram/TelegramPlugin.ts,src/process/channels/plugins/telegram/TelegramPlugin.ts,281,175,106,62.3,77.3
AUTO,majority-upstream,src/process/extensions/lifecycle/statePersistence.ts,src/process/extensions/lifecycle/statePersistence.ts,95,59,36,62.1,82.4
AUTO,majority-upstream,src/renderer/main.tsx,src/renderer/main.tsx,66,41,25,62.1,65.1
AUTO,majority-upstream,src/process/extensions/types.ts,src/process/extensions/types.ts,321,199,122,62.0,78.6
AUTO,majority-upstream,src/renderer/components/settings/SettingsModal/contents/ExtensionSettingsTabContent.tsx,src/renderer/components/settings/SettingsModal/contents/ExtensionSettingsTabContent.tsx,71,44,27,62.0,73.6
AUTO,majority-upstream,tests/e2e/features/conversations/acp/permissions/perm-init.e2e.ts,tests/e2e/features/conversations/acp/permissions/perm-init.e2e.ts,92,57,35,62.0,65.6
AUTO,majority-upstream,src/renderer/hooks/assistant/useAssistantEditor.ts,src/renderer/hooks/assistant/useAssistantEditor.ts,210,130,80,61.9,86.2
AUTO,majority-upstream,src/process/channels/plugins/weixin/WeixinPlugin.ts,src/process/channels/plugins/weixin/WeixinPlugin.ts,178,110,68,61.8,67.4
AUTO,majority-upstream,src/process/services/cron/CronService.ts,src/process/services/cron/CronService.ts,394,243,151,61.7,74.4
AUTO,majority-upstream,src/process/services/ConversationServiceImpl.ts,src/process/services/ConversationServiceImpl.ts,120,74,46,61.7,67.5
AUTO,majority-upstream,tests/unit/channels/channelMessageService.test.ts,tests/unit/channels/channelMessageService.test.ts,172,106,66,61.6,100.0
AUTO,majority-upstream,src/renderer/pages/cron/ScheduledTasksPage/CreateTaskDialog.tsx,src/renderer/pages/cron/ScheduledTasksPage/CreateTaskDialog.tsx,477,294,183,61.6,79.1
AUTO,majority-upstream,src/process/utils/configMigration.ts,src/process/utils/configMigration.ts,65,40,25,61.5,96.7
AUTO,majority-upstream,src/process/bridge/modelBridge.ts,src/process/bridge/modelBridge.ts,589,362,227,61.5,81.3
AUTO,majority-upstream,tests/unit/renderer/useSpeechInput.test.ts,tests/unit/renderer/useSpeechInput.test.ts,145,89,56,61.4,86.5
AUTO,majority-upstream,tests/unit/renderer/team-renderer.dom.test.tsx,tests/unit/renderer/team-renderer.dom.test.tsx,246,151,95,61.4,78.1
AUTO,majority-upstream,src/renderer/components/layout/Layout.tsx,src/renderer/components/layout/Layout.tsx,332,204,128,61.4,71.0
AUTO,majority-upstream,src/renderer/pages/settings/AssistantSettings/assistantUtils.ts,src/renderer/pages/settings/AssistantSettings/assistantUtils.ts,119,73,46,61.3,65.1
AUTO,majority-upstream,src/renderer/services/i18n/locales/en-US/index.ts,src/renderer/services/i18n/locales/en-US/index.ts,31,19,12,61.3,50.0
AUTO,majority-upstream,tests/unit/PasteService.dom.test.ts,tests/unit/PasteService.dom.test.ts,116,71,45,61.2,78.5
AUTO,majority-upstream,tests/unit/acpAdapter.test.ts,tests/unit/acpAdapter.test.ts,131,80,51,61.1,100.0
AUTO,majority-upstream,src/renderer/hooks/chat/useAutoTitle.ts,src/renderer/hooks/chat/useAutoTitle.ts,36,22,14,61.1,85.0
AUTO,majority-upstream,src/renderer/hooks/system/useDeepLink.ts,src/renderer/hooks/system/useDeepLink.ts,36,22,14,61.1,82.4
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/hooks.ts,src/renderer/pages/conversation/Messages/hooks.ts,225,137,88,60.9,85.9
AUTO,majority-upstream,src/process/channels/plugins/wecom/WecomCrypto.ts,src/process/channels/plugins/wecom/WecomCrypto.ts,46,28,18,60.9,76.6
AUTO,majority-upstream,tests/unit/acpMcpInjection.test.ts,tests/unit/acpMcpInjection.test.ts,265,161,104,60.8,95.6
AUTO,majority-upstream,tests/e2e/helpers/navigation.ts,tests/e2e/helpers/navigation.ts,51,31,20,60.8,72.3
AUTO,majority-upstream,tests/unit/channelConversation-import.test.ts,tests/unit/channelConversation-import.test.ts,66,40,26,60.6,100.0
AUTO,majority-upstream,tests/e2e/features/conversations/acp/permissions/perm-approval.e2e.ts,tests/e2e/features/conversations/acp/permissions/perm-approval.e2e.ts,103,62,41,60.2,55.9
AUTO,majority-upstream,tests/unit/getNpxCacheDir.test.ts,tests/unit/getNpxCacheDir.test.ts,75,45,30,60.0,97.7
AUTO,majority-upstream,src/renderer/components/base/ModalWrapper.tsx,src/renderer/components/base/ModalWrapper.tsx,15,9,6,60.0,83.3
AUTO,majority-upstream,tests/unit/shellBridgeStandalone.test.ts,tests/unit/shellBridgeStandalone.test.ts,85,51,34,60.0,83.1
AUTO,majority-upstream,tests/unit/FilePreview.dom.test.tsx,tests/unit/FilePreview.dom.test.tsx,75,45,30,60.0,79.5
AUTO,majority-upstream,tests/unit/workspaceUtils.test.ts,tests/unit/workspaceUtils.test.ts,15,9,6,60.0,73.9
AUTO,majority-upstream,tests/unit/webserver/authServiceConstantTimeVerify.test.ts,tests/unit/webserver/authServiceConstantTimeVerify.test.ts,15,9,6,60.0,73.1
AUTO,majority-upstream,src/process/channels/plugins/dingtalk/DingTalkPlugin.ts,src/process/channels/plugins/dingtalk/DingTalkPlugin.ts,392,235,157,59.9,79.1
AUTO,majority-upstream,src/renderer/components/settings/UpdateModal.tsx,src/renderer/components/settings/UpdateModal.tsx,267,160,107,59.9,76.7
AUTO,majority-upstream,src/process/services/database/types.ts,src/process/services/database/types.ts,92,55,37,59.8,75.4
AUTO,majority-upstream,tests/unit/renderer/services/registerPwa.dom.test.ts,tests/unit/renderer/services/registerPwa.dom.test.ts,52,31,21,59.6,100.0
AUTO,majority-upstream,tests/unit/process/services/ccSwitchModelSource.test.ts,tests/unit/process/services/ccSwitchModelSource.test.ts,104,62,42,59.6,94.4
AUTO,majority-upstream,src/renderer/components/layout/Sider/index.tsx,src/renderer/components/layout/Sider/index.tsx,109,65,44,59.6,78.6
AUTO,majority-upstream,tests/e2e/features/conversations/acp/display/display-agents-health.e2e.ts,tests/e2e/features/conversations/acp/display/display-agents-health.e2e.ts,74,44,30,59.5,40.8
AUTO,majority-upstream,src/process/webserver/auth/service/AuthService.ts,src/process/webserver/auth/service/AuthService.ts,229,136,93,59.4,72.6
AUTO,majority-upstream,tests/unit/process/utils/initBridgeStandalone.test.ts,tests/unit/process/utils/initBridgeStandalone.test.ts,155,92,63,59.4,56.4
AUTO,majority-upstream,tests/unit/hubInstaller.test.ts,tests/unit/hubInstaller.test.ts,214,127,87,59.3,78.1
AUTO,majority-upstream,tests/e2e/features/conversations/acp/permissions/perm-yolo.e2e.ts,tests/e2e/features/conversations/acp/permissions/perm-yolo.e2e.ts,110,65,45,59.1,71.0
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/MessageList.tsx,src/renderer/pages/conversation/Messages/MessageList.tsx,308,182,126,59.1,70.7
AUTO,majority-upstream,tests/unit/webuiChangeUsername.test.ts,tests/unit/webuiChangeUsername.test.ts,166,98,68,59.0,100.0
AUTO,majority-upstream,src/common/utils/modelCapabilities.ts,src/common/utils/modelCapabilities.ts,34,20,14,58.8,83.0
AUTO,majority-upstream,src/process/channels/plugins/lark/LarkPlugin.ts,src/process/channels/plugins/lark/LarkPlugin.ts,289,170,119,58.8,68.7
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/components/MessageText.tsx,src/renderer/pages/conversation/Messages/components/MessageText.tsx,177,104,73,58.8,58.7
AUTO,majority-upstream,src/process/bridge/officeWatchBridge.ts,src/process/bridge/officeWatchBridge.ts,128,75,53,58.6,76.5
AUTO,majority-upstream,src/process/task/AcpSkillManager.ts,src/process/task/AcpSkillManager.ts,203,119,84,58.6,68.8
AUTO,majority-upstream,tests/e2e/specs/assistant-settings-skills.e2e.ts,tests/e2e/specs/assistant-settings-skills.e2e.ts,142,83,59,58.5,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/platforms/acp/useAcpMessage.ts,src/renderer/pages/conversation/platforms/acp/useAcpMessage.ts,190,111,79,58.4,82.0
AUTO,majority-upstream,src/renderer/hooks/mcp/useMcpOperations.ts,src/renderer/hooks/mcp/useMcpOperations.ts,89,52,37,58.4,78.8
AUTO,majority-upstream,src/process/webserver/auth/middleware/AuthMiddleware.ts,src/process/webserver/auth/middleware/AuthMiddleware.ts,60,35,25,58.3,80.6
AUTO,majority-upstream,tests/unit/acpAgentManagerCronGuard.test.ts,tests/unit/acpAgentManagerCronGuard.test.ts,156,91,65,58.3,75.5
AUTO,majority-upstream,src/process/task/IWorkerTaskManager.ts,src/process/task/IWorkerTaskManager.ts,12,7,5,58.3,57.9
AUTO,majority-upstream,tests/unit/latexDelimiters.test.ts,tests/unit/latexDelimiters.test.ts,72,42,30,58.3,53.6
AUTO,majority-upstream,tests/unit/WorkerTaskManagerJobExecutor.test.ts,tests/unit/WorkerTaskManagerJobExecutor.test.ts,162,94,68,58.0,97.6
AUTO,majority-upstream,src/process/bridge/fsBridge.ts,src/process/bridge/fsBridge.ts,797,460,337,57.7,79.8
AUTO,majority-upstream,tests/unit/download.dom.test.ts,tests/unit/download.dom.test.ts,59,34,25,57.6,81.4
AUTO,majority-upstream,tests/unit/renderer/conversation/CronJobSiderSection.dom.test.tsx,tests/unit/renderer/conversation/CronJobSiderSection.dom.test.tsx,115,66,49,57.4,98.0
AUTO,majority-upstream,tests/vitest.dom.setup.ts,tests/vitest.dom.setup.ts,47,27,20,57.4,66.1
AUTO,majority-upstream,tests/unit/claudeMcpAgent.test.ts,tests/unit/claudeMcpAgent.test.ts,14,8,6,57.1,88.9
AUTO,majority-upstream,src/renderer/pages/guid/hooks/agentSelectionUtils.ts,src/renderer/pages/guid/hooks/agentSelectionUtils.ts,28,16,12,57.1,74.1
AUTO,majority-upstream,src/process/utils/safeExec.ts,src/process/utils/safeExec.ts,53,30,23,56.6,97.0
AUTO,majority-upstream,tests/unit/webuiQR.test.ts,tests/unit/webuiQR.test.ts,53,30,23,56.6,84.8
AUTO,majority-upstream,tests/unit/team-TeamMcpServer.test.ts,tests/unit/team-TeamMcpServer.test.ts,399,226,173,56.6,84.2
AUTO,majority-upstream,src/process/task/GeminiAgentManager.ts,src/process/task/GeminiAgentManager.ts,641,363,278,56.6,67.8
AUTO,majority-upstream,src/process/services/database/index.ts,src/process/services/database/index.ts,589,332,257,56.4,77.4
AUTO,majority-upstream,src/process/services/mcpServices/McpProtocol.ts,src/process/services/mcpServices/McpProtocol.ts,174,98,76,56.3,76.7
AUTO,majority-upstream,tests/unit/renderer/groupingHelpers.test.ts,tests/unit/renderer/groupingHelpers.test.ts,194,109,85,56.2,79.5
AUTO,majority-upstream,tests/unit/autoUpdaterService.test.ts,tests/unit/autoUpdaterService.test.ts,269,151,118,56.1,86.4
AUTO,majority-upstream,tests/e2e/specs/ext-settings-tabs.e2e.ts,tests/e2e/specs/ext-settings-tabs.e2e.ts,77,43,34,55.8,95.5
AUTO,majority-upstream,electron.vite.config.ts,electron.vite.config.ts,104,58,46,55.8,85.0
AUTO,majority-upstream,src/renderer/components/layout/Sider/SiderNav/SiderScheduledEntry.tsx,src/renderer/components/layout/Sider/SiderNav/SiderScheduledEntry.tsx,27,15,12,55.6,86.8
AUTO,majority-upstream,tests/unit/JsonImportModal.dom.test.tsx,tests/unit/JsonImportModal.dom.test.tsx,108,60,48,55.6,84.1
AUTO,majority-upstream,src/process/utils/initBridgeStandalone.ts,src/process/utils/initBridgeStandalone.ts,94,52,42,55.3,55.0
AUTO,majority-upstream,tests/unit/chatLayoutHooks.dom.test.ts,tests/unit/chatLayoutHooks.dom.test.ts,212,117,95,55.2,86.0
AUTO,majority-upstream,tests/unit/SettingsPageWrapper.test.ts,tests/unit/SettingsPageWrapper.test.ts,29,16,13,55.2,40.0
AUTO,majority-upstream,tests/unit/extensions/sandboxHost.test.ts,tests/unit/extensions/sandboxHost.test.ts,158,87,71,55.1,100.0
AUTO,majority-upstream,src/common/api/GeminiRotatingClient.ts,src/common/api/GeminiRotatingClient.ts,69,38,31,55.1,67.6
AUTO,majority-upstream,tests/unit/process/acp/session/PromptTimer.test.ts,tests/unit/process/acp/session/PromptTimer.test.ts,40,22,18,55.0,100.0
AUTO,majority-upstream,tests/unit/guidAgentSelection.dom.test.ts,tests/unit/guidAgentSelection.dom.test.ts,191,105,86,55.0,86.0
AUTO,majority-upstream,tests/e2e/specs/conversation-full-cycle.e2e.ts,tests/e2e/specs/conversation-full-cycle.e2e.ts,366,201,165,54.9,85.0
AUTO,majority-upstream,tests/unit/renderer/conversation/useConversationAgents.dom.test.ts,tests/unit/renderer/conversation/useConversationAgents.dom.test.ts,155,85,70,54.8,75.7
AUTO,majority-upstream,src/renderer/pages/team/TeamPage.tsx,src/renderer/pages/team/TeamPage.tsx,352,193,159,54.8,66.0
AUTO,majority-upstream,src/process/extensions/ExtensionRegistry.ts,src/process/extensions/ExtensionRegistry.ts,307,168,139,54.7,70.9
AUTO,majority-upstream,src/process/services/WorkspaceSnapshotService.ts,src/process/services/WorkspaceSnapshotService.ts,223,122,101,54.7,65.6
AUTO,majority-upstream,tests/unit/conversationBridge.test.ts,tests/unit/conversationBridge.test.ts,271,148,123,54.6,67.8
AUTO,majority-upstream,tests/unit/ConversationServiceImpl.test.ts,tests/unit/ConversationServiceImpl.test.ts,319,174,145,54.5,76.5
AUTO,majority-upstream,tests/unit/acpBunxCache.test.ts,tests/unit/acpBunxCache.test.ts,92,50,42,54.3,71.2
AUTO,majority-upstream,src/renderer/utils/model/modelContextLimits.ts,src/renderer/utils/model/modelContextLimits.ts,48,26,22,54.2,80.0
AUTO,majority-upstream,src/process/services/mcpServices/McpService.ts,src/process/services/mcpServices/McpService.ts,144,78,66,54.2,68.2
AUTO,majority-upstream,src/renderer/pages/guid/GuidPage.tsx,src/renderer/pages/guid/GuidPage.tsx,647,350,297,54.1,65.6
AUTO,majority-upstream,tests/unit/agentSelectionUtils.test.ts,tests/unit/agentSelectionUtils.test.ts,89,48,41,53.9,74.1
AUTO,majority-upstream,tests/unit/renderer/components/WorkspaceFolderSelect.dom.test.tsx,tests/unit/renderer/components/WorkspaceFolderSelect.dom.test.tsx,158,85,73,53.8,99.1
AUTO,majority-upstream,src/process/acp/session/MessageTranslator.ts,src/process/acp/session/MessageTranslator.ts,134,72,62,53.7,84.8
AUTO,majority-upstream,tests/unit/previewHistoryService.test.ts,tests/unit/previewHistoryService.test.ts,54,29,25,53.7,58.2
AUTO,majority-upstream,src/renderer/pages/conversation/Preview/components/editors/HTMLEditor.tsx,src/renderer/pages/conversation/Preview/components/editors/HTMLEditor.tsx,56,30,26,53.6,58.1
AUTO,majority-upstream,tests/unit/useGuidSend.dom.test.ts,tests/unit/useGuidSend.dom.test.ts,170,91,79,53.5,84.7
AUTO,majority-upstream,tests/e2e/features/conversations/acp/config/config-mode.e2e.ts,tests/e2e/features/conversations/acp/config/config-mode.e2e.ts,99,53,46,53.5,48.2
AUTO,majority-upstream,tests/unit/updateBridgeCdnRewrite.test.ts,tests/unit/updateBridgeCdnRewrite.test.ts,90,48,42,53.3,76.1
AUTO,majority-upstream,tests/unit/webserver/index.test.ts,tests/unit/webserver/index.test.ts,160,85,75,53.1,71.4
AUTO,majority-upstream,src/process/bridge/applicationBridge.ts,src/process/bridge/applicationBridge.ts,132,70,62,53.0,59.5
AUTO,majority-upstream,src/renderer/components/layout/Sider/SiderFooter.tsx,src/renderer/components/layout/Sider/SiderFooter.tsx,57,30,27,52.6,79.3
AUTO,majority-upstream,src/process/team/Mailbox.ts,src/process/team/Mailbox.ts,23,12,11,52.2,58.1
AUTO,majority-upstream,tests/unit/acpDetector.test.ts,tests/unit/acpDetector.test.ts,179,93,86,52.0,98.8
AUTO,majority-upstream,tests/unit/process/acp/errors/errorNormalize.test.ts,tests/unit/process/acp/errors/errorNormalize.test.ts,50,26,24,52.0,71.8
AUTO,majority-upstream,src/process/task/MessageMiddleware.ts,src/process/task/MessageMiddleware.ts,125,65,60,52.0,56.6
AUTO,majority-upstream,src/process/utils/initStorage.ts,src/process/utils/initStorage.ts,695,361,334,51.9,57.3
AUTO,majority-upstream,src/renderer/pages/conversation/components/ConversationTabs.tsx,src/renderer/pages/conversation/components/ConversationTabs.tsx,253,131,122,51.8,67.8
AUTO,majority-upstream,tests/unit/shellBridge-new.test.ts,tests/unit/shellBridge-new.test.ts,185,95,90,51.4,73.7
AUTO,majority-upstream,tests/unit/WorkspaceSnapshotService.test.ts,tests/unit/WorkspaceSnapshotService.test.ts,314,161,153,51.3,77.9
